file_name,signal_mean,signal_std,signal_skew,signal_kurtosis,zcr_mean,zcr_std,rmse_mean,rmse_std,tempo,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_2_mean,spectral_bandwidth_2_std,spectral_bandwidth_3_mean,spectral_bandwidth_3_std,spectral_bandwidth_4_mean,spectral_bandwidth_4_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,chroma_stft_1_mean,chroma_stft_2_mean,chroma_stft_3_mean,chroma_stft_4_mean,chroma_stft_5_mean,chroma_stft_6_mean,chroma_stft_7_mean,chroma_stft_8_mean,chroma_stft_9_mean,chroma_stft_10_mean,chroma_stft_11_mean,chroma_stft_12_mean,chroma_stft_1_std,chroma_stft_2_std,chroma_stft_3_std,chroma_stft_4_std,chroma_stft_5_std,chroma_stft_6_std,chroma_stft_7_std,chroma_stft_8_std,chroma_stft_9_std,chroma_stft_10_std,chroma_stft_11_std,chroma_stft_12_std
19901_Background_music.wav,0.103,0.138,1.283,0.838,0.043,0.026,0.127,0.053,143.555,984.292,329.676,1345.266,247.12,1897.613,223.994,1897.613,223.994,22.21,20.409,23.257,22.823,23.747,25.414,37.957,5.948,3.696,4.352,3.837,3.315,3.182,3.365,2049.757,750.325,-217.806,154.533,-19.3,53.768,3.88,8.574,-2.603,59.863,34.987,18.719,14.354,11.54,13.221,11.339,0.307,0.315,0.561,0.472,0.245,0.265,0.184,0.426,0.261,0.157,0.141,0.256,0.326,0.246,0.3,0.323,0.225,0.308,0.135,0.395,0.246,0.198,0.126,0.241
25768_Background_music.wav,0.036,0.048,1.575,1.461,0.12,0.029,0.044,0.019,123.047,2044.294,505.978,2061.685,363.802,2625.523,330.527,2625.523,330.527,20.868,17.205,19.576,24.427,19.307,24.271,42.075,5.786,3.861,3.795,3.114,2.976,6.513,6.967,3986.708,1053.152,-219.274,101.795,-34.116,24.375,-4.213,7.534,-1.67,38.559,31.219,13.279,10.215,9.805,9.713,9.153,0.106,0.098,0.264,0.159,0.464,0.198,0.445,0.289,0.096,0.094,0.105,0.392,0.083,0.101,0.309,0.106,0.455,0.085,0.415,0.294,0.115,0.137,0.087,0.366
28497_Background_music.wav,0.17,0.232,1.438,1.171,0.107,0.07,0.216,0.085,151.999,2405.534,1003.073,2407.23,464.869,2949.054,366.831,2949.054,366.831,21.245,17.886,20.094,20.147,19.964,21.412,34.664,5.192,5.126,4.98,5.141,3.924,6.054,3.728,4814.113,1797.774,-77.966,85.736,1.159,31.977,-0.78,-4.126,-4.919,57.025,37.836,25.391,22.186,15.03,16.659,13.903,0.308,0.261,0.323,0.396,0.483,0.337,0.232,0.276,0.212,0.251,0.226,0.248,0.343,0.269,0.327,0.345,0.359,0.317,0.243,0.306,0.221,0.289,0.265,0.281
1064_Soundtrack_music.wav,0.094,0.133,1.21,0.963,0.102,0.031,0.116,0.065,92.285,1958.235,277.656,2241.218,190.013,2698.27,154.857,2698.27,154.857,20.891,15.443,22.79,22.862,28.254,27.868,60.556,6.703,4.094,5.601,5.675,6.551,6.501,7.149,4617.504,707.854,-151.861,100.12,-5.615,40.325,-16.146,25.769,-20.06,93.367,10.219,9.209,11.875,9.476,8.299,12.022,0.313,0.267,0.487,0.205,0.15,0.147,0.281,0.466,0.262,0.385,0.227,0.302,0.332,0.182,0.338,0.15,0.206,0.162,0.248,0.431,0.201,0.356,0.181,0.315
26767_Background_music.wav,0.132,0.184,2.231,3.407,0.073,0.018,0.167,0.078,143.555,1564.529,296.611,1866.438,294.425,2427.46,312.888,2427.46,312.888,20.468,16.443,21.296,20.059,20.346,21.681,39.51,5.044,3.937,3.736,3.218,2.811,3.883,5.729,3276.304,687.096,-93.653,125.558,-21.646,41.339,6.852,10.897,-1.043,56.509,19.449,12.993,10.085,8.022,7.784,5.482,0.334,0.347,0.684,0.343,0.32,0.225,0.35,0.63,0.324,0.385,0.236,0.346,0.289,0.156,0.287,0.19,0.258,0.181,0.163,0.335,0.158,0.296,0.169,0.265
13786_Jingle.wav,0.127,0.164,1.25,0.518,0.136,0.04,0.159,0.038,107.666,2527.547,508.54,2378.801,340.108,2844.197,303.853,2844.197,303.853,15.967,13.576,15.915,21.033,19.069,19.223,50.383,4.213,3.479,3.394,3.651,2.749,2.717,10.417,5182.997,1087.618,-49.163,84.44,-18.465,24.346,-17.506,14.423,5.292,32.785,22.473,19.113,9.663,9.567,9.071,9.556,0.429,0.28,0.199,0.322,0.228,0.237,0.208,0.323,0.502,0.38,0.393,0.347,0.348,0.24,0.215,0.342,0.235,0.284,0.221,0.288,0.356,0.311,0.329,0.301
7017_Background_music.wav,0.082,0.107,1.257,0.605,0.102,0.02,0.103,0.03,123.047,1753.315,285.279,1755.815,256.561,2328.134,270.798,2328.134,270.798,17.44,14.034,18.705,20.976,18.116,25.183,38.241,4.473,3.442,3.408,3.88,2.716,4.424,6.179,3290.95,575.073,-118.063,124.541,-40.932,28.347,-5.492,-9.457,-8.108,44.095,18.802,14.002,10.646,10.92,6.929,9.644,0.377,0.283,0.224,0.206,0.443,0.29,0.318,0.412,0.266,0.351,0.164,0.18,0.328,0.246,0.292,0.146,0.364,0.235,0.321,0.385,0.189,0.307,0.148,0.15
23518_Christmas_music.wav,0.07,0.097,1.93,2.598,0.112,0.052,0.091,0.036,161.499,2209.255,759.327,2151.718,430.297,2669.271,379.043,2669.271,379.043,19.339,15.627,20.483,21.577,23.649,27.93,44.388,4.652,3.575,4.414,4.566,4.772,10.154,10.111,4417.945,1491.399,-156.959,104.346,-20.293,26.948,-10.15,9.196,-1.553,59.869,36.517,23.452,20.945,17.354,18.648,15.691,0.215,0.382,0.382,0.25,0.256,0.239,0.446,0.351,0.259,0.276,0.24,0.24,0.232,0.317,0.331,0.275,0.323,0.225,0.38,0.307,0.273,0.298,0.222,0.277
2309_Background_music.wav,0.066,0.086,1.442,0.95,0.036,0.016,0.08,0.031,99.384,850.586,229.694,1049.223,253.259,1496.483,347.209,1496.483,347.209,25.662,13.085,15.861,16.445,16.953,22.735,33.843,5.352,3.542,3.497,2.539,1.928,3.215,2.758,1649.155,443.755,-230.449,200.168,-35.819,22.241,6.481,-1.271,14.491,32.831,17.365,14.432,7.965,8.06,6.378,6.341,0.41,0.465,0.817,0.606,0.446,0.423,0.358,0.191,0.191,0.365,0.272,0.297,0.219,0.188,0.293,0.238,0.254,0.318,0.213,0.169,0.15,0.252,0.194,0.186
19835_Christmas_music.wav,0.052,0.072,1.06,0.676,0.056,0.032,0.063,0.034,107.666,1511.376,750.461,2022.036,947.647,2652.423,1231.208,2652.423,1231.208,15.708,21.84,21.747,24.506,21.159,22.682,26.646,4.656,6.479,6.954,7.041,4.912,4.956,7.068,3010.412,1615.402,-330.961,69.232,0.291,-4.407,-10.884,-23.438,1.179,156.188,36.553,11.0,13.975,16.61,18.76,15.002,0.235,0.112,0.346,0.092,0.053,0.022,0.083,0.265,0.082,0.108,0.09,0.404,0.338,0.117,0.398,0.099,0.126,0.05,0.144,0.357,0.109,0.271,0.096,0.432
14583_Christmas_music.wav,0.228,0.307,1.31,0.871,0.129,0.035,0.285,0.113,103.359,2242.043,407.2,1984.836,247.057,2507.017,233.239,2507.017,233.239,21.422,17.611,20.933,20.639,21.208,21.085,33.882,6.348,4.319,5.176,3.996,3.203,3.077,2.888,4172.642,839.48,-23.467,87.054,-50.337,9.813,-24.007,4.874,-5.267,66.479,26.73,20.765,11.567,14.196,10.377,11.096,0.19,0.385,0.222,0.189,0.198,0.301,0.439,0.323,0.375,0.331,0.368,0.176,0.22,0.366,0.212,0.219,0.21,0.275,0.37,0.273,0.358,0.308,0.341,0.205
19255_Wedding_music.wav,0.028,0.037,1.745,1.78,0.076,0.025,0.034,0.014,123.047,1677.307,587.872,2014.044,395.24,2612.421,312.649,2612.421,312.649,21.792,17.505,23.203,20.926,23.58,19.278,35.93,5.07,3.543,3.687,2.935,3.709,3.45,3.833,3551.188,1498.787,-252.687,120.81,-11.602,17.82,-11.832,15.536,-9.532,54.217,24.624,17.172,12.342,10.536,10.998,8.389,0.177,0.276,0.286,0.194,0.235,0.132,0.212,0.233,0.294,0.827,0.294,0.191,0.243,0.288,0.279,0.22,0.252,0.131,0.237,0.218,0.189,0.269,0.141,0.227
2465_Dance_music.wav,0.212,0.269,1.021,0.081,0.1,0.025,0.264,0.053,95.703,2025.651,344.99,2171.13,316.518,2712.492,335.851,2712.492,335.851,18.328,14.857,15.269,17.661,18.281,23.301,36.302,4.922,3.586,3.453,3.46,3.115,4.795,6.352,4149.99,702.967,-11.349,107.468,-19.259,36.753,2.118,7.45,6.962,29.755,18.546,16.651,12.987,8.208,8.575,8.009,0.417,0.388,0.358,0.551,0.378,0.264,0.327,0.299,0.496,0.514,0.62,0.492,0.236,0.26,0.187,0.292,0.254,0.18,0.269,0.17,0.303,0.246,0.305,0.29
9240_Lullaby.wav,0.013,0.017,1.194,0.646,0.032,0.011,0.015,0.007,123.047,732.354,97.842,1541.986,181.473,2447.279,172.366,2447.279,172.366,23.619,21.373,22.883,22.646,20.004,18.228,33.399,5.563,4.948,4.946,4.361,4.268,3.006,3.201,972.525,321.055,-446.338,152.002,37.067,14.111,-1.869,6.182,-0.102,38.52,22.967,12.726,11.069,8.457,7.993,6.752,0.555,0.615,0.283,0.256,0.114,0.099,0.082,0.155,0.306,0.189,0.163,0.224,0.33,0.362,0.229,0.306,0.165,0.162,0.129,0.192,0.371,0.207,0.298,0.222
13402_Wedding_music.wav,0.079,0.097,0.793,-0.321,0.145,0.026,0.096,0.012,95.703,2029.85,292.509,1983.429,360.372,2624.67,367.696,2624.67,367.696,23.132,16.239,20.287,21.431,28.445,23.527,42.559,5.808,3.575,3.549,3.334,3.502,4.069,7.304,3569.29,961.197,-151.374,100.561,-47.576,8.276,-2.742,-5.765,-28.729,21.657,17.122,18.189,9.549,10.323,9.514,9.749,0.25,0.101,0.149,0.096,0.163,0.226,0.37,0.096,0.062,0.254,0.248,0.858,0.185,0.154,0.223,0.097,0.176,0.252,0.331,0.109,0.062,0.33,0.162,0.26
22134_Video_game_music.wav,0.223,0.284,0.854,-0.105,0.066,0.039,0.27,0.089,143.555,2385.272,702.446,2676.891,253.335,3251.026,151.276,3251.026,151.276,23.169,13.144,14.871,14.918,16.144,16.494,39.292,5.044,3.516,3.775,2.801,2.453,2.346,7.418,5228.64,1521.503,-51.981,78.427,-6.837,22.665,13.003,12.375,10.071,46.547,30.189,11.065,16.087,16.138,13.323,9.913,0.472,0.425,0.44,0.491,0.511,0.494,0.535,0.644,0.793,0.806,0.651,0.535,0.255,0.224,0.248,0.269,0.267,0.253,0.206,0.209,0.24,0.255,0.203,0.231
20719_Lullaby.wav,0.074,0.095,1.124,0.287,0.068,0.039,0.091,0.028,117.454,1716.319,764.463,2068.94,474.613,2705.67,384.093,2705.67,384.093,19.89,17.212,25.285,21.316,22.178,20.763,36.197,4.479,3.245,4.548,3.377,3.316,3.971,5.447,3480.149,1717.505,-193.056,111.386,-5.618,19.132,5.276,8.493,-23.157,41.457,33.732,16.076,14.259,9.331,9.108,10.897,0.196,0.229,0.484,0.204,0.306,0.161,0.26,0.307,0.202,0.432,0.183,0.201,0.26,0.206,0.412,0.139,0.331,0.146,0.269,0.323,0.13,0.417,0.147,0.28
25945_Wedding_music.wav,0.035,0.044,0.949,-0.061,0.13,0.025,0.043,0.007,112.347,1986.59,265.922,1822.05,191.679,2233.011,174.818,2233.011,174.818,21.826,17.824,21.747,22.817,29.83,29.643,56.938,5.505,3.621,4.536,3.978,5.3,5.666,3.391,3836.068,743.879,-215.473,119.449,-59.514,33.379,-33.795,29.42,-40.88,21.634,11.961,11.604,8.35,8.701,8.125,9.913,0.41,0.248,0.353,0.224,0.23,0.23,0.211,0.708,0.443,0.133,0.171,0.302,0.351,0.238,0.295,0.164,0.241,0.206,0.164,0.324,0.296,0.138,0.19,0.231
16165_Christmas_music.wav,0.119,0.156,1.304,0.7,0.095,0.057,0.147,0.053,99.384,2292.332,661.728,2531.543,291.194,3019.554,199.435,3019.554,199.435,23.844,17.314,20.919,19.255,19.07,18.045,35.793,4.612,4.396,4.246,3.679,3.344,2.447,2.894,5298.987,1168.808,-109.982,89.864,19.168,29.862,-10.883,11.277,-16.658,47.863,22.771,22.824,13.49,11.84,9.861,14.056,0.389,0.329,0.295,0.212,0.322,0.324,0.331,0.313,0.234,0.287,0.222,0.268,0.331,0.317,0.33,0.231,0.294,0.325,0.311,0.328,0.264,0.341,0.236,0.28
1361_Theme_music.wav,0.071,0.095,1.276,0.893,0.055,0.032,0.087,0.038,143.555,1718.484,651.894,2148.279,604.038,2737.451,592.329,2737.451,592.329,19.011,20.04,22.308,24.046,26.184,26.225,38.362,7.792,8.343,7.721,7.682,7.906,8.632,6.628,3944.381,1573.797,-220.9,79.043,11.63,32.89,3.944,12.657,-6.218,145.938,32.499,14.735,15.151,14.946,12.433,12.513,0.408,0.398,0.432,0.266,0.398,0.327,0.214,0.303,0.263,0.396,0.364,0.339,0.351,0.337,0.36,0.218,0.367,0.282,0.247,0.302,0.21,0.297,0.308,0.308
14907_Background_music.wav,0.101,0.128,1.128,0.26,0.063,0.028,0.123,0.037,151.999,800.907,107.627,1024.276,97.403,1613.49,168.406,1613.49,168.406,23.909,21.227,24.12,27.25,27.03,24.778,36.283,4.896,4.005,3.752,3.793,3.691,2.928,4.005,1411.096,182.51,-247.927,194.466,-20.663,19.196,19.457,10.686,8.251,33.855,9.577,10.431,8.869,8.93,6.261,7.108,0.129,0.104,0.206,0.092,0.184,0.799,0.279,0.16,0.099,0.125,0.306,0.134,0.176,0.098,0.327,0.117,0.126,0.337,0.119,0.217,0.108,0.114,0.379,0.154
26388_Dance_music.wav,0.218,0.278,1.021,0.104,0.135,0.058,0.269,0.07,117.454,3273.701,633.326,3107.72,289.658,3514.832,226.935,3514.832,226.935,20.584,13.414,19.198,19.805,22.452,20.79,30.297,5.295,4.699,5.157,5.583,6.823,5.744,2.378,7342.35,983.156,-15.468,54.88,14.929,15.362,8.412,9.613,4.944,43.915,17.792,24.11,14.095,11.942,11.806,10.785,0.437,0.352,0.387,0.392,0.574,0.419,0.351,0.359,0.39,0.414,0.384,0.456,0.322,0.271,0.319,0.27,0.351,0.302,0.271,0.29,0.302,0.304,0.289,0.3
2498_Dance_music.wav,0.156,0.204,1.415,0.906,0.141,0.092,0.197,0.053,135.999,2919.879,1093.0,2799.115,400.002,3270.082,266.342,3270.082,266.342,19.728,13.318,16.874,18.234,17.317,18.506,37.633,4.979,3.921,4.034,4.797,3.467,3.819,7.094,6206.884,1795.716,-37.031,81.028,9.268,13.908,0.403,3.5,2.807,62.032,30.235,19.849,15.689,15.536,13.076,11.772,0.437,0.409,0.375,0.436,0.397,0.394,0.427,0.358,0.431,0.453,0.49,0.568,0.295,0.3,0.279,0.304,0.309,0.304,0.306,0.259,0.31,0.279,0.278,0.315
10067_Soundtrack_music.wav,0.086,0.119,1.696,2.025,0.064,0.04,0.107,0.054,129.199,1254.42,808.561,1525.001,954.146,2020.344,1046.356,2020.344,1046.356,23.161,17.803,21.721,23.314,26.019,35.857,39.951,5.49,4.719,5.088,4.17,6.03,8.357,6.748,2705.956,2105.921,-228.852,165.954,13.668,12.228,5.517,-2.8,-0.241,102.311,59.264,17.839,13.706,13.606,11.609,8.932,0.188,0.367,0.375,0.249,0.446,0.198,0.328,0.294,0.289,0.575,0.265,0.253,0.217,0.35,0.339,0.172,0.37,0.136,0.288,0.277,0.215,0.349,0.203,0.291
6514_Dance_music.wav,0.151,0.203,1.449,1.176,0.125,0.069,0.191,0.069,143.555,2277.402,741.199,2338.827,458.248,2787.567,363.821,2787.567,363.821,27.827,13.725,16.408,17.286,20.044,21.23,61.156,4.648,4.296,5.803,4.81,4.167,5.765,7.374,5077.211,1738.89,-78.029,106.057,-21.403,7.814,-22.644,30.966,-24.292,53.338,34.104,24.709,13.054,16.513,12.938,10.639,0.417,0.449,0.497,0.496,0.498,0.443,0.286,0.345,0.425,0.368,0.356,0.376,0.288,0.31,0.325,0.312,0.315,0.324,0.225,0.29,0.341,0.289,0.264,0.271
132_Theme_music.wav,0.051,0.066,1.19,0.398,0.039,0.011,0.062,0.022,123.047,947.432,186.642,1240.37,195.829,1812.466,214.321,1812.466,214.321,20.318,20.732,21.292,21.759,17.383,21.329,37.652,4.284,4.269,4.492,2.464,2.068,2.486,4.144,1900.193,590.32,-274.757,168.819,-22.975,37.324,-13.439,-27.803,-14.566,49.538,12.723,10.236,8.915,14.409,7.709,9.009,0.137,0.028,0.074,0.184,0.169,0.122,0.096,0.109,0.227,0.285,0.753,0.598,0.144,0.038,0.073,0.212,0.177,0.149,0.131,0.099,0.226,0.161,0.321,0.317
6267_Wedding_music.wav,0.102,0.128,0.864,-0.126,0.043,0.023,0.123,0.036,112.347,1738.093,634.251,2470.096,478.694,3166.056,362.833,3166.056,362.833,20.304,16.644,20.866,20.241,19.776,19.908,35.354,4.597,3.977,4.631,4.576,3.616,3.625,5.187,4085.291,1981.041,-174.271,105.787,25.246,29.135,19.139,11.802,1.511,50.065,23.027,22.08,15.697,13.457,6.616,11.133,0.249,0.39,0.464,0.383,0.439,0.385,0.229,0.139,0.207,0.311,0.228,0.233,0.25,0.319,0.405,0.245,0.359,0.336,0.249,0.206,0.254,0.33,0.271,0.269
24253_Lullaby.wav,0.042,0.055,1.324,0.726,0.087,0.026,0.053,0.016,151.999,1807.252,406.793,2036.196,283.379,2664.845,236.138,2664.845,236.138,19.562,16.309,21.648,20.931,20.342,23.02,32.294,4.153,4.028,3.609,3.311,2.838,6.301,3.356,3733.922,931.436,-202.286,111.408,-20.55,18.633,-18.54,-4.104,-1.176,36.29,20.619,16.302,14.231,7.831,11.221,11.927,0.583,0.309,0.293,0.163,0.186,0.431,0.23,0.218,0.156,0.189,0.178,0.233,0.355,0.2,0.382,0.223,0.186,0.415,0.222,0.304,0.176,0.22,0.238,0.196
16884_Jingle.wav,0.128,0.174,1.51,1.385,0.141,0.088,0.162,0.064,117.454,2501.6,851.036,2367.724,395.286,2798.711,325.87,2798.711,325.87,20.353,15.087,17.871,19.467,19.6,19.907,39.401,5.001,3.892,4.097,4.41,3.658,5.111,6.802,5157.351,1425.732,-96.879,77.698,-4.956,51.059,-0.539,18.718,-9.423,89.635,32.538,19.024,21.083,15.296,15.405,16.061,0.435,0.351,0.468,0.398,0.289,0.294,0.418,0.396,0.33,0.459,0.379,0.44,0.312,0.261,0.32,0.272,0.27,0.225,0.31,0.318,0.231,0.352,0.268,0.353
3661_Video_game_music.wav,0.106,0.135,1.185,0.378,0.098,0.029,0.132,0.027,103.359,1939.099,318.792,2044.193,193.59,2543.727,165.65,2543.727,165.65,18.075,16.45,18.157,20.957,22.72,20.718,36.874,4.315,3.983,3.584,3.29,3.579,3.643,1.903,4077.16,633.975,-98.021,110.33,-18.897,39.95,-10.501,14.721,-11.351,26.957,15.919,10.732,10.29,5.889,6.514,7.135,0.347,0.183,0.493,0.404,0.221,0.368,0.249,0.362,0.525,0.548,0.432,0.226,0.269,0.099,0.388,0.237,0.118,0.335,0.175,0.236,0.36,0.294,0.303,0.138
3251_Theme_music.wav,0.087,0.113,1.561,1.196,0.095,0.027,0.109,0.029,143.555,1810.193,475.378,2089.305,404.888,2611.958,347.202,2611.958,347.202,15.855,13.87,18.144,24.333,22.697,20.626,56.473,5.381,3.781,4.221,4.914,4.605,5.838,4.748,3974.915,1284.738,-138.331,115.854,-9.336,44.75,-0.413,18.126,-8.724,43.807,23.47,16.83,9.398,7.535,9.666,7.935,0.21,0.228,0.42,0.237,0.206,0.182,0.351,0.304,0.244,0.47,0.374,0.473,0.207,0.174,0.36,0.209,0.252,0.176,0.319,0.292,0.185,0.368,0.28,0.401
3323_Soundtrack_music.wav,0.071,0.091,1.232,0.461,0.094,0.058,0.088,0.023,123.047,2476.353,886.227,2772.349,406.613,3305.072,284.65,3305.072,284.65,20.253,16.643,19.533,19.082,23.594,19.691,35.562,4.748,4.503,4.163,3.997,6.275,4.886,5.823,5657.066,1786.112,-153.782,86.711,25.968,17.476,4.334,20.013,-6.335,42.908,27.56,23.994,16.519,11.404,12.497,11.697,0.436,0.378,0.617,0.394,0.344,0.325,0.225,0.348,0.282,0.341,0.249,0.348,0.313,0.2,0.364,0.236,0.331,0.327,0.179,0.273,0.215,0.29,0.195,0.273
1579_Video_game_music.wav,0.032,0.048,1.96,3.182,0.115,0.056,0.043,0.022,151.999,2420.864,241.28,2653.128,61.055,3218.193,45.919,3218.193,45.919,15.913,15.152,20.46,18.997,19.343,21.393,34.002,4.452,6.077,5.556,4.478,4.452,4.462,4.176,5226.75,275.126,-219.103,63.962,-8.191,20.615,1.527,0.65,-3.155,69.105,10.668,12.301,5.419,6.299,9.371,9.86,0.354,0.205,0.207,0.323,0.315,0.606,0.25,0.242,0.275,0.284,0.522,0.281,0.33,0.231,0.216,0.33,0.224,0.383,0.2,0.279,0.331,0.216,0.342,0.217
22916_Soundtrack_music.wav,0.021,0.026,0.588,-0.635,0.013,0.009,0.025,0.007,129.199,312.355,119.172,887.065,114.538,1724.739,251.409,1724.739,251.409,25.303,21.146,25.973,24.892,21.373,16.652,32.448,4.465,4.028,5.94,5.065,6.049,2.82,3.881,444.042,380.245,-553.953,178.997,78.977,24.705,20.418,19.673,11.653,54.715,27.53,36.495,23.164,15.111,7.858,11.141,0.365,0.559,0.851,0.759,0.456,0.282,0.127,0.051,0.212,0.567,0.316,0.296,0.161,0.206,0.283,0.282,0.202,0.213,0.131,0.078,0.133,0.323,0.146,0.171
23573_Lullaby.wav,0.025,0.051,3.904,16.455,0.188,0.084,0.032,0.04,112.347,2597.091,618.82,2426.153,339.182,2757.773,252.318,2757.773,252.318,15.461,14.438,18.47,15.823,16.949,16.1,58.062,2.591,5.088,6.825,5.008,4.365,3.174,3.081,5652.143,1216.979,-271.753,74.658,-7.304,38.959,-13.113,17.168,-17.573,63.222,19.351,22.62,17.67,15.361,16.037,11.483,0.366,0.521,0.552,0.413,0.383,0.334,0.445,0.422,0.384,0.411,0.408,0.429,0.288,0.33,0.341,0.285,0.317,0.273,0.313,0.3,0.299,0.349,0.362,0.377
21434_Background_music.wav,0.111,0.14,1.027,0.09,0.053,0.009,0.137,0.027,143.555,1194.467,162.696,1520.911,131.269,2157.652,122.468,2157.652,122.468,25.881,20.023,23.617,22.233,19.966,21.196,35.761,4.927,4.156,3.643,2.822,2.987,2.758,3.562,2337.77,424.43,-143.901,153.355,-23.464,31.507,-13.317,-5.17,-14.34,35.329,13.603,7.942,8.214,8.543,6.263,5.515,0.369,0.201,0.505,0.45,0.153,0.25,0.137,0.276,0.207,0.22,0.427,0.213,0.363,0.119,0.357,0.326,0.1,0.311,0.092,0.319,0.241,0.161,0.318,0.183
22257_Soundtrack_music.wav,0.081,0.132,2.636,6.378,0.11,0.049,0.115,0.066,103.359,2461.03,792.71,2789.642,430.34,3367.065,304.145,3367.065,304.145,14.231,13.435,15.786,18.29,18.842,19.703,31.485,4.35,3.729,3.84,4.062,4.645,4.997,2.378,5626.382,1922.035,-137.543,87.715,8.61,14.031,14.315,8.936,5.866,69.115,28.639,22.738,19.606,12.452,10.45,11.334,0.35,0.32,0.398,0.463,0.343,0.379,0.3,0.346,0.388,0.423,0.485,0.319,0.34,0.278,0.307,0.331,0.236,0.324,0.224,0.276,0.294,0.301,0.331,0.231
15666_Lullaby.wav,0.055,0.095,2.985,8.256,0.072,0.023,0.066,0.07,117.454,1046.772,184.043,1373.216,258.323,2124.644,344.425,2124.644,344.425,13.506,19.216,25.113,25.954,27.532,33.337,37.364,3.651,4.034,4.557,3.316,2.778,7.43,6.185,1485.343,326.262,-298.789,147.502,-0.546,-14.216,-5.449,-5.026,-4.809,56.012,18.942,17.626,8.416,8.427,15.089,8.383,0.196,0.146,0.531,0.14,0.259,0.305,0.11,0.204,0.083,0.165,0.049,0.052,0.36,0.095,0.445,0.095,0.339,0.389,0.13,0.289,0.115,0.255,0.066,0.077
11662_Soundtrack_music.wav,0.067,0.082,0.835,-0.326,0.054,0.02,0.081,0.012,123.047,1858.66,233.468,2455.984,112.64,3110.208,102.839,3110.208,102.839,12.15,24.43,23.141,22.808,26.454,27.664,43.467,4.182,5.209,4.812,5.17,5.337,6.416,5.2,4327.726,722.735,-229.611,85.164,20.389,18.734,-0.013,-5.461,-26.338,51.535,11.331,6.637,8.98,7.502,13.174,12.374,0.139,0.318,0.462,0.152,0.142,0.077,0.207,0.117,0.13,0.381,0.239,0.25,0.162,0.339,0.408,0.141,0.273,0.094,0.316,0.205,0.124,0.412,0.202,0.388
21035_Wedding_music.wav,0.164,0.213,1.21,0.493,0.063,0.018,0.204,0.062,135.999,1470.544,229.985,1921.62,196.739,2589.45,185.76,2589.45,185.76,19.596,16.269,20.979,22.583,23.474,24.879,40.325,4.843,4.292,4.814,4.39,4.597,5.925,5.81,3006.723,621.801,-86.397,125.432,-6.644,25.471,-4.894,6.492,-8.39,27.636,11.881,10.289,6.902,6.807,6.186,7.081,0.132,0.246,0.645,0.235,0.157,0.148,0.307,0.298,0.215,0.472,0.382,0.298,0.121,0.15,0.361,0.171,0.239,0.19,0.3,0.28,0.181,0.34,0.327,0.29
2240_Wedding_music.wav,0.124,0.157,1.042,0.096,0.056,0.024,0.154,0.031,123.047,1001.333,230.086,1447.158,290.241,2146.319,350.426,2146.319,350.426,28.517,20.956,22.626,24.36,27.07,22.649,33.673,4.769,3.992,4.178,3.846,6.012,3.713,3.473,1926.152,580.582,-193.131,164.648,-1.97,23.88,9.716,3.531,3.648,34.935,19.873,12.23,10.617,8.204,8.365,9.589,0.116,0.096,0.167,0.367,0.431,0.275,0.19,0.283,0.654,0.423,0.281,0.365,0.101,0.154,0.177,0.3,0.36,0.266,0.176,0.188,0.311,0.311,0.224,0.335
21262_Wedding_music.wav,0.141,0.177,0.895,-0.153,0.045,0.02,0.173,0.037,117.454,1386.304,441.646,1924.329,370.602,2619.617,328.576,2619.617,328.576,24.36,19.659,21.121,18.321,19.07,19.369,35.73,4.862,4.038,3.664,2.954,2.529,3.031,6.368,2946.617,1112.222,-128.709,128.709,-1.719,36.427,1.045,-4.109,-9.119,23.425,21.946,14.282,9.292,7.418,8.77,6.301,0.126,0.237,0.325,0.171,0.283,0.121,0.139,0.11,0.392,0.766,0.394,0.168,0.173,0.254,0.39,0.146,0.299,0.118,0.266,0.139,0.221,0.301,0.188,0.216
28411_Wedding_music.wav,0.15,0.188,1.003,0.012,0.108,0.018,0.187,0.022,143.555,1346.528,108.095,993.331,91.629,1153.392,106.378,1153.392,106.378,24.757,14.257,18.027,19.264,21.019,47.519,31.996,3.796,3.563,3.776,2.837,2.692,3.93,2.214,2553.624,283.654,-148.037,231.943,-115.252,17.666,23.903,-49.02,15.731,12.831,6.77,10.596,10.088,7.585,6.472,8.76,0.434,0.296,0.48,0.333,0.487,0.348,0.251,0.297,0.292,0.288,0.195,0.213,0.332,0.198,0.378,0.232,0.326,0.266,0.225,0.225,0.288,0.255,0.207,0.186
