file_name,signal_mean,signal_std,signal_skew,signal_kurtosis,zcr_mean,zcr_std,rmse_mean,rmse_std,tempo,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_2_mean,spectral_bandwidth_2_std,spectral_bandwidth_3_mean,spectral_bandwidth_3_std,spectral_bandwidth_4_mean,spectral_bandwidth_4_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,chroma_stft_1_mean,chroma_stft_2_mean,chroma_stft_3_mean,chroma_stft_4_mean,chroma_stft_5_mean,chroma_stft_6_mean,chroma_stft_7_mean,chroma_stft_8_mean,chroma_stft_9_mean,chroma_stft_10_mean,chroma_stft_11_mean,chroma_stft_12_mean,chroma_stft_1_std,chroma_stft_2_std,chroma_stft_3_std,chroma_stft_4_std,chroma_stft_5_std,chroma_stft_6_std,chroma_stft_7_std,chroma_stft_8_std,chroma_stft_9_std,chroma_stft_10_std,chroma_stft_11_std,chroma_stft_12_std,label
2069_Jingle.wav,0.032,0.046,1.604,2.044,0.198,0.067,0.041,0.021,129.199,2952.297,825.824,2514.123,343.191,2976.661,304.942,2976.661,304.942,18.983,14.46,16.011,16.539,17.071,17.176,33.223,5.821,4.132,3.366,2.72,2.333,1.862,2.591,5477.027,1116.145,-188.376,60.832,-22.116,28.895,-11.897,7.396,-10.499,0.061,20.165,6.381,21.159,-9.205,12.905,115.728,27.962,12.828,10.585,8.396,8.707,9.656,4.879,7.056,6.72,6.343,5.171,6.488,0.556,0.473,0.514,0.406,0.508,0.763,0.76,0.513,0.382,0.408,0.412,0.484,0.285,0.234,0.237,0.213,0.235,0.229,0.236,0.231,0.219,0.259,0.224,0.227,2
7770_Video_game_music.wav,0.118,0.155,1.483,1.07,0.049,0.019,0.148,0.047,92.285,1492.759,431.031,1956.12,332.78,2586.895,277.228,2586.895,277.228,14.766,15.081,20.191,19.855,20.474,19.348,55.637,4.265,3.918,4.352,3.715,3.787,3.122,4.245,3116.595,1149.738,-112.461,129.556,-11.411,32.474,8.088,19.687,-2.703,13.329,-5.469,8.137,-7.769,8.138,-7.402,50.062,22.036,15.52,12.008,10.351,6.33,5.947,5.588,5.732,4.999,6.695,5.624,6.737,0.622,0.488,0.371,0.3,0.332,0.408,0.268,0.405,0.517,0.415,0.27,0.384,0.34,0.312,0.249,0.192,0.215,0.316,0.164,0.255,0.339,0.259,0.178,0.211,5
1684_Video_game_music.wav,0.136,0.181,1.371,0.894,0.078,0.025,0.169,0.067,107.666,1592.795,420.259,2082.348,398.871,2787.764,354.29,2787.764,354.29,19.881,21.975,26.308,29.12,28.718,32.693,44.983,7.134,7.736,6.697,6.702,6.535,9.755,9.462,3260.664,1271.137,-159.003,96.354,-1.362,18.968,5.392,4.085,2.0,7.073,0.975,4.551,-5.101,-0.494,3.451,78.163,32.035,36.651,23.379,13.109,14.313,9.129,9.897,14.51,10.523,9.94,14.156,15.566,0.58,0.156,0.075,0.099,0.311,0.097,0.111,0.138,0.188,0.429,0.285,0.613,0.32,0.139,0.138,0.103,0.396,0.112,0.099,0.128,0.171,0.375,0.185,0.317,5
15219_Video_game_music.wav,0.079,0.101,0.986,0.096,0.026,0.013,0.099,0.019,99.384,863.074,218.879,1770.915,302.835,2639.166,303.064,2639.166,303.064,19.444,14.616,18.619,22.53,25.811,19.737,33.9,4.232,3.343,3.684,6.254,7.348,3.575,2.713,1416.243,482.419,-287.443,133.266,41.234,31.534,21.651,31.288,10.971,6.642,0.094,10.754,2.384,4.814,-3.099,42.877,13.055,12.421,10.454,9.87,8.082,10.466,9.355,8.356,8.361,10.31,8.727,10.244,0.39,0.422,0.655,0.711,0.802,0.687,0.516,0.317,0.196,0.216,0.257,0.383,0.189,0.13,0.256,0.249,0.203,0.209,0.231,0.237,0.177,0.22,0.163,0.234,5
27877_Christmas_music.wav,0.043,0.059,1.885,2.474,0.056,0.025,0.052,0.027,112.347,1208.278,378.144,1589.067,354.19,2267.333,365.808,2267.333,365.808,23.906,18.286,18.972,22.06,22.01,27.013,40.632,5.17,4.211,3.199,3.27,3.546,5.242,6.324,2352.453,868.82,-262.427,146.901,-14.607,18.0,-4.835,-5.233,2.632,2.81,-0.17,-3.944,-15.381,-12.848,-7.849,72.592,26.488,12.945,15.958,11.211,10.235,11.503,10.047,7.645,7.92,7.859,8.741,8.437,0.537,0.341,0.127,0.097,0.262,0.403,0.244,0.271,0.257,0.4,0.287,0.232,0.389,0.263,0.176,0.088,0.219,0.374,0.218,0.287,0.25,0.349,0.264,0.187,6
15636_Lullaby.wav,0.005,0.01,2.675,8.682,0.087,0.084,0.006,0.008,151.999,876.115,830.832,1538.923,592.579,2271.615,510.179,2271.615,510.179,22.163,18.908,16.483,16.754,19.205,20.226,37.266,4.691,7.934,4.895,3.577,4.445,4.932,6.333,1663.055,1780.945,-586.499,63.821,-5.617,10.318,13.768,-10.604,-16.691,2.536,-11.413,-3.253,-21.59,-17.314,-6.747,91.142,42.287,28.615,25.081,18.98,23.946,18.666,14.398,17.103,13.992,12.723,11.836,10.822,0.472,0.535,0.347,0.204,0.181,0.201,0.218,0.268,0.261,0.265,0.313,0.392,0.347,0.378,0.31,0.248,0.242,0.282,0.3,0.352,0.321,0.338,0.347,0.369,4
7198_Lullaby.wav,0.173,0.228,1.273,0.71,0.069,0.028,0.215,0.077,95.703,1285.608,251.599,1676.756,252.348,2429.071,251.525,2429.071,251.525,17.244,21.142,23.355,23.959,28.315,23.996,32.05,4.524,4.698,4.9,3.984,4.944,5.782,3.743,2259.445,602.667,-135.742,139.972,-10.939,15.49,12.2,0.063,-9.757,-3.659,-7.522,-2.485,-17.999,-12.14,-4.366,35.916,16.974,17.829,12.091,8.764,8.676,7.426,7.142,6.643,5.518,8.83,11.186,10.236,0.335,0.265,0.327,0.242,0.249,0.113,0.216,0.258,0.167,0.369,0.192,0.267,0.361,0.306,0.324,0.266,0.356,0.124,0.286,0.321,0.142,0.362,0.185,0.263,4
17411_Christmas_music.wav,0.196,0.251,1.242,0.516,0.052,0.021,0.241,0.071,123.047,1013.257,245.446,1081.455,156.239,1344.201,142.913,1344.201,142.913,17.188,19.535,24.256,22.602,20.515,43.628,26.244,4.345,4.549,4.617,4.447,3.436,5.217,2.371,2207.526,611.857,-155.37,192.547,-52.746,58.471,7.729,-18.602,22.798,-18.365,-4.343,-0.978,-18.68,-1.038,-11.967,35.75,11.941,18.534,14.506,10.727,11.328,9.074,10.617,8.048,6.455,7.527,8.06,7.296,0.14,0.189,0.175,0.357,0.255,0.16,0.347,0.303,0.378,0.183,0.16,0.211,0.187,0.297,0.218,0.379,0.276,0.2,0.374,0.284,0.404,0.219,0.248,0.282,6
24324_Video_game_music.wav,0.19,0.226,0.697,-0.452,0.066,0.024,0.23,0.026,129.199,1941.087,353.443,2316.967,291.8,2890.393,264.701,2890.393,264.701,17.146,16.362,18.973,18.928,19.93,21.014,35.86,3.229,3.84,3.44,2.904,3.022,3.395,4.376,4308.161,899.149,-45.185,100.071,-5.746,36.666,5.837,11.899,2.577,8.892,-1.032,6.273,-1.597,3.469,-2.458,14.342,16.347,12.728,6.448,5.16,5.385,5.647,4.907,4.343,5.195,4.744,4.707,5.379,0.655,0.488,0.229,0.146,0.192,0.394,0.404,0.508,0.34,0.212,0.22,0.305,0.311,0.284,0.135,0.155,0.143,0.361,0.298,0.298,0.287,0.263,0.235,0.189,5
11989_Christmas_music.wav,0.135,0.184,1.85,2.134,0.064,0.022,0.172,0.066,143.555,1421.556,447.058,1702.72,435.002,2236.276,466.261,2236.276,466.261,16.428,15.7,19.965,18.653,19.783,24.323,54.747,4.495,4.152,3.885,3.228,2.784,5.551,4.599,2989.659,1110.639,-103.442,149.314,-24.55,42.554,-5.161,10.882,-4.419,-2.394,-4.586,8.071,-5.345,8.815,2.153,45.607,27.821,17.874,11.357,11.547,9.016,8.91,9.456,8.436,6.869,6.801,7.394,7.962,0.423,0.499,0.304,0.256,0.216,0.294,0.206,0.31,0.593,0.419,0.537,0.446,0.292,0.325,0.227,0.214,0.178,0.223,0.186,0.259,0.312,0.247,0.361,0.298,6
4577_Christmas_music.wav,0.133,0.175,1.266,0.686,0.098,0.059,0.165,0.06,95.703,2328.338,871.021,2563.91,437.817,3108.803,312.196,3108.803,312.196,19.729,17.949,21.469,22.388,21.611,19.448,33.263,5.959,4.703,4.474,3.942,3.647,3.341,2.915,5161.529,1864.77,-105.847,81.68,9.877,22.454,0.316,7.882,-5.281,6.846,-6.522,6.006,-6.417,-3.593,-4.031,68.898,28.705,24.84,16.766,14.292,14.883,13.139,12.432,12.886,11.582,11.807,10.518,9.065,0.383,0.311,0.265,0.421,0.29,0.381,0.266,0.405,0.512,0.308,0.457,0.287,0.321,0.244,0.202,0.333,0.22,0.364,0.226,0.297,0.349,0.202,0.364,0.212,6
20967_Video_game_music.wav,0.06,0.075,0.96,-0.048,0.1,0.014,0.074,0.013,143.555,1752.286,218.541,1742.799,219.448,2358.357,202.66,2358.357,202.66,25.966,14.637,25.659,26.14,29.525,25.298,48.106,3.837,6.728,4.78,4.204,5.448,4.647,6.298,3134.551,659.186,-245.793,91.041,-58.186,-17.947,-45.23,-16.675,-28.677,-1.392,-12.538,11.529,2.314,9.947,7.46,39.0,13.613,15.675,9.342,10.802,7.226,7.777,8.682,9.984,11.64,12.932,14.218,17.17,0.119,0.18,0.386,0.182,0.522,0.129,0.316,0.242,0.147,0.322,0.148,0.543,0.092,0.251,0.398,0.086,0.384,0.071,0.301,0.31,0.143,0.377,0.081,0.355,5
9619_Video_game_music.wav,0.096,0.123,1.217,0.427,0.076,0.018,0.121,0.021,161.499,1853.173,364.961,2245.607,344.341,2856.898,335.495,2856.898,335.495,21.658,15.48,19.597,19.884,19.334,19.149,33.575,4.43,4.375,3.854,3.312,2.939,3.038,3.999,4084.953,980.724,-96.257,113.37,-5.021,27.469,1.088,9.23,-2.988,4.708,-4.538,2.405,-6.656,-1.647,-7.752,29.676,18.445,13.946,9.033,7.005,5.361,5.279,4.683,6.141,6.626,7.217,6.082,5.595,0.188,0.147,0.251,0.235,0.394,0.254,0.435,0.64,0.278,0.332,0.201,0.381,0.184,0.117,0.247,0.187,0.327,0.177,0.277,0.365,0.137,0.315,0.128,0.328,5
14772_Lullaby.wav,0.094,0.126,1.695,1.696,0.073,0.043,0.117,0.047,99.384,1489.458,788.539,2082.103,570.765,2934.12,456.089,2934.12,456.089,21.081,16.398,21.858,25.394,25.991,22.158,34.458,4.895,4.021,4.218,3.924,6.42,4.417,5.563,2381.035,1930.793,-181.069,151.95,23.831,-13.984,-2.739,-3.758,-1.213,-9.12,5.255,8.769,-10.469,4.942,-0.515,40.133,26.625,20.929,17.218,12.279,12.127,8.687,11.288,12.247,10.11,8.407,9.944,11.324,0.323,0.46,0.142,0.146,0.209,0.559,0.361,0.126,0.151,0.143,0.17,0.111,0.325,0.353,0.134,0.22,0.207,0.399,0.301,0.161,0.251,0.193,0.215,0.118,4
1508_Wedding_music.wav,0.155,0.197,1.183,0.358,0.06,0.013,0.193,0.039,143.555,1153.637,149.022,1343.898,140.85,1941.411,169.974,1941.411,169.974,21.924,15.983,19.139,19.447,19.334,23.017,35.801,4.065,3.713,3.505,3.135,2.406,2.462,4.412,2134.746,388.072,-106.755,172.116,-37.19,24.344,-15.831,-7.888,-6.405,-7.656,-17.332,-0.081,-7.804,-4.211,-6.472,21.862,13.626,9.692,8.547,7.155,7.644,6.851,7.193,6.98,6.391,7.022,6.989,7.629,0.265,0.215,0.175,0.261,0.549,0.235,0.175,0.351,0.397,0.261,0.18,0.434,0.283,0.23,0.172,0.216,0.389,0.198,0.14,0.312,0.356,0.265,0.152,0.348,8
21131_Christmas_music.wav,0.218,0.276,0.94,-0.031,0.082,0.067,0.269,0.062,161.499,1993.799,854.455,2407.201,426.252,3090.491,353.704,3090.491,353.704,22.314,16.575,20.886,21.505,20.491,24.008,32.37,4.663,4.075,3.956,4.112,3.443,4.456,4.009,4147.902,1628.67,-49.972,108.445,6.957,17.831,4.229,-6.491,-1.646,-2.458,-10.905,-1.661,-5.823,-9.373,-1.814,46.061,24.067,22.019,16.434,13.701,10.128,11.061,12.926,13.417,9.865,12.137,7.85,9.11,0.422,0.521,0.298,0.314,0.23,0.348,0.227,0.228,0.445,0.323,0.343,0.254,0.313,0.375,0.218,0.288,0.203,0.328,0.258,0.212,0.332,0.236,0.339,0.225,6
26868_Wedding_music.wav,0.173,0.238,1.708,1.751,0.04,0.014,0.208,0.116,112.347,1241.989,358.36,1950.125,371.716,2766.342,325.542,2766.342,325.542,17.175,21.742,23.127,22.629,24.205,24.416,31.917,4.496,4.59,4.654,4.172,4.59,4.885,3.961,2328.52,1146.179,-162.253,127.651,18.016,17.532,6.012,11.081,-1.868,-7.092,-13.752,-11.201,-5.039,-4.899,-12.035,37.268,20.564,8.602,7.006,8.548,6.463,7.319,6.698,7.51,7.669,7.52,7.917,7.31,0.18,0.201,0.398,0.165,0.078,0.217,0.202,0.182,0.152,0.327,0.468,0.257,0.299,0.205,0.398,0.174,0.116,0.339,0.258,0.28,0.226,0.295,0.399,0.244,8
85_Christmas_music.wav,0.077,0.101,1.314,0.76,0.05,0.032,0.096,0.033,123.047,1249.045,678.051,1871.852,561.77,2645.415,473.299,2645.415,473.299,19.352,18.3,21.479,21.75,20.371,20.178,33.226,4.605,4.03,4.506,4.931,3.621,3.583,3.39,2418.034,1764.554,-227.529,139.026,16.425,28.87,14.193,8.107,13.129,8.982,-2.993,4.963,-10.811,-5.268,-5.142,49.016,24.964,27.489,19.825,16.232,12.191,11.162,8.733,8.233,7.987,6.325,8.458,9.163,0.332,0.287,0.175,0.257,0.165,0.167,0.28,0.356,0.621,0.425,0.284,0.181,0.338,0.277,0.211,0.295,0.217,0.224,0.3,0.241,0.377,0.282,0.307,0.178,6
26076_Lullaby.wav,0.054,0.085,2.118,4.049,0.127,0.048,0.07,0.048,123.047,1951.954,578.028,1813.594,505.661,2399.616,475.612,2399.616,475.612,17.447,19.609,22.819,21.423,24.771,32.386,35.008,4.955,5.716,5.784,4.609,5.979,8.672,4.487,3550.964,1405.137,-236.862,98.464,-55.769,6.643,-8.938,-7.726,3.841,-19.257,-0.655,18.273,-17.786,-0.71,-14.106,62.285,31.214,31.328,25.861,19.179,18.061,15.614,14.124,13.407,12.788,12.88,8.413,8.699,0.288,0.251,0.229,0.193,0.319,0.346,0.343,0.319,0.374,0.358,0.244,0.24,0.314,0.306,0.286,0.214,0.36,0.33,0.351,0.291,0.332,0.338,0.284,0.246,4
22881_Video_game_music.wav,0.209,0.26,0.873,-0.212,0.078,0.04,0.258,0.034,129.199,2389.339,630.618,2906.073,280.242,3454.333,139.506,3454.333,139.506,16.377,14.698,20.235,19.053,18.49,17.021,30.047,4.788,4.025,4.313,3.151,3.927,2.664,2.469,5947.6,1335.892,-34.58,89.994,30.211,17.005,3.443,8.833,-0.162,7.966,3.024,9.822,4.143,8.565,0.904,28.927,19.557,6.419,6.671,4.933,5.262,5.461,5.462,4.61,5.029,5.057,4.568,4.521,0.303,0.464,0.337,0.384,0.355,0.261,0.326,0.289,0.296,0.243,0.272,0.401,0.24,0.396,0.229,0.304,0.337,0.24,0.305,0.291,0.249,0.194,0.197,0.355,5
4904_Dance_music.wav,0.094,0.138,2.261,4.021,0.181,0.134,0.122,0.065,117.454,2713.373,1547.396,2263.47,813.86,2703.621,716.094,2703.621,716.094,17.648,13.349,18.983,18.845,23.762,23.41,45.757,5.11,3.222,4.487,4.53,6.668,6.289,8.801,5109.312,2613.148,-144.32,89.408,18.527,31.014,7.332,24.886,-13.731,8.763,-0.864,8.19,-16.272,2.338,2.515,104.885,73.349,33.987,27.799,21.766,17.693,12.226,11.875,12.375,13.651,8.679,8.244,8.166,0.445,0.533,0.395,0.423,0.319,0.426,0.48,0.476,0.597,0.447,0.644,0.475,0.278,0.283,0.219,0.27,0.212,0.238,0.278,0.233,0.291,0.219,0.279,0.257,7
27635_Lullaby.wav,0.049,0.071,1.334,1.409,0.087,0.093,0.059,0.04,123.047,2138.657,937.416,2389.742,245.088,2967.577,196.316,2967.577,196.316,12.623,20.072,21.67,18.669,17.821,17.098,55.283,4.215,6.861,4.798,4.417,4.31,3.499,4.523,4587.641,1373.461,-271.496,81.08,-0.497,11.196,-21.173,-0.471,-20.109,-9.054,-17.131,1.425,-16.257,-0.856,-14.899,58.347,26.568,20.751,12.378,11.663,14.56,10.049,13.087,7.702,8.013,7.193,7.308,7.438,0.079,0.198,0.446,0.27,0.288,0.41,0.165,0.184,0.127,0.114,0.079,0.072,0.133,0.248,0.418,0.269,0.337,0.443,0.224,0.331,0.221,0.217,0.156,0.142,4
6072_Jingle.wav,0.133,0.179,1.694,1.647,0.098,0.027,0.17,0.056,107.666,1939.911,360.36,2196.22,286.963,2852.939,254.867,2852.939,254.867,17.757,15.279,19.755,19.666,20.711,19.771,33.323,4.585,4.054,4.318,3.193,3.163,3.375,3.369,3725.07,948.292,-68.912,109.562,-19.384,18.73,11.019,-0.062,-3.908,4.641,-8.198,2.334,-6.969,3.325,-3.342,34.324,18.813,17.831,14.511,10.077,12.013,10.961,8.726,9.592,7.916,8.572,7.756,8.163,0.379,0.458,0.396,0.362,0.575,0.33,0.282,0.205,0.301,0.431,0.269,0.402,0.254,0.324,0.314,0.265,0.363,0.238,0.261,0.155,0.234,0.342,0.208,0.298,2
12559_Lullaby.wav,0.016,0.029,5.368,29.284,0.034,0.012,0.02,0.021,92.285,510.196,378.366,859.283,381.485,1502.995,387.505,1502.995,387.505,21.993,19.286,23.932,24.671,21.556,21.919,30.105,5.117,4.341,4.289,4.622,3.157,3.166,2.351,872.368,920.651,-429.719,144.128,38.722,17.735,14.652,-3.103,-5.405,0.528,-5.691,-9.805,-9.244,-5.662,-6.375,67.184,40.592,16.58,10.296,7.52,9.996,8.708,6.908,6.19,8.473,7.877,6.673,8.94,0.265,0.162,0.312,0.236,0.455,0.285,0.154,0.389,0.227,0.307,0.194,0.29,0.319,0.18,0.347,0.139,0.403,0.238,0.108,0.35,0.165,0.39,0.17,0.323,4
26383_Jingle.wav,0.09,0.118,1.34,0.746,0.118,0.057,0.112,0.036,117.454,2764.66,640.791,2908.656,260.941,3395.766,178.516,3395.766,178.516,18.547,14.625,19.139,19.078,20.003,19.523,30.095,5.528,3.704,3.765,3.314,3.94,4.306,2.042,6454.267,1213.153,-92.506,77.61,10.996,11.498,-2.384,1.021,3.349,0.293,-7.932,11.005,-6.014,2.653,4.689,30.219,18.823,15.17,12.928,10.222,12.069,12.875,8.949,8.612,8.025,10.798,9.066,7.542,0.391,0.422,0.322,0.485,0.338,0.298,0.439,0.334,0.413,0.335,0.404,0.605,0.225,0.328,0.244,0.297,0.268,0.236,0.301,0.244,0.334,0.253,0.243,0.335,2
6196_Dance_music.wav,0.569,0.657,-0.069,-1.243,0.03,0.023,0.643,0.133,112.347,2084.337,881.743,2713.616,483.64,3330.326,315.407,3330.326,315.407,22.27,12.228,14.353,13.571,15.473,15.294,28.874,7.139,3.443,3.659,2.647,3.374,1.841,1.866,4904.037,2241.065,-52.239,63.596,18.984,37.82,19.465,15.383,12.875,17.724,9.394,8.353,12.07,20.673,4.219,108.66,33.415,20.305,15.677,11.878,14.114,5.646,6.924,6.588,8.134,8.041,9.368,6.241,0.401,0.466,0.575,0.737,0.834,0.838,0.734,0.605,0.496,0.422,0.39,0.379,0.146,0.167,0.185,0.157,0.183,0.251,0.242,0.225,0.238,0.241,0.203,0.155,7
13729_Video_game_music.wav,0.034,0.051,1.6,2.041,0.041,0.021,0.042,0.029,112.347,755.906,341.047,1221.342,249.848,1907.356,332.746,1907.356,332.746,20.056,20.057,25.371,22.631,25.547,28.436,44.904,4.734,5.119,4.691,3.115,3.433,5.477,7.409,1342.051,752.375,-377.849,146.902,2.151,26.829,5.688,5.589,-7.177,-3.898,-7.574,-1.028,-2.399,4.178,10.016,142.83,53.31,26.299,13.469,15.55,16.98,11.769,13.411,9.237,9.782,11.305,10.004,10.794,0.262,0.264,0.546,0.51,0.282,0.29,0.204,0.418,0.271,0.175,0.241,0.214,0.311,0.194,0.329,0.399,0.232,0.315,0.147,0.361,0.275,0.157,0.286,0.244,5
16518_Lullaby.wav,0.054,0.078,1.787,2.434,0.152,0.146,0.067,0.041,123.047,2652.809,1493.266,2495.321,598.153,3065.252,481.214,3065.252,481.214,17.213,17.77,20.022,23.304,23.56,23.673,30.359,4.699,4.888,4.491,4.27,4.562,4.933,2.873,5259.671,2279.465,-208.9,82.381,4.813,12.894,-6.177,-0.606,-3.638,-6.169,2.629,-6.313,-12.855,4.425,-1.827,60.681,43.69,30.454,17.423,14.685,13.91,12.175,13.326,13.194,12.064,9.62,9.878,14.563,0.496,0.246,0.265,0.257,0.132,0.145,0.159,0.367,0.196,0.144,0.197,0.231,0.4,0.243,0.326,0.308,0.189,0.274,0.215,0.405,0.256,0.238,0.286,0.23,4
13226_Dance_music.wav,0.339,0.406,0.475,-0.756,0.083,0.035,0.402,0.057,129.199,2867.445,551.857,3032.435,261.995,3466.993,191.707,3466.993,191.707,20.931,14.1,16.6,15.356,16.454,15.305,30.093,4.724,3.924,4.244,2.855,2.731,1.813,2.022,6793.476,1022.167,22.059,67.057,13.107,23.793,14.673,17.804,2.029,4.774,2.897,13.502,5.639,15.347,3.026,31.112,14.058,15.971,9.924,7.904,6.986,6.66,7.0,6.217,5.683,5.938,7.013,6.196,0.69,0.471,0.384,0.452,0.577,0.874,0.705,0.546,0.487,0.442,0.382,0.403,0.283,0.236,0.237,0.21,0.188,0.171,0.211,0.228,0.222,0.208,0.213,0.214,7
5458_Christmas_music.wav,0.25,0.324,1.138,0.351,0.091,0.058,0.309,0.097,151.999,1921.528,698.377,1889.302,411.465,2339.082,356.453,2339.082,356.453,20.718,18.886,19.904,17.694,18.553,22.025,49.385,5.124,4.77,4.609,3.86,2.819,5.157,9.226,3873.858,1471.023,-46.502,117.788,-34.479,40.214,-4.113,2.97,-28.211,19.263,-19.223,3.379,-6.504,-8.403,3.733,41.79,36.364,18.69,20.867,16.272,14.209,15.225,10.869,13.748,11.091,10.237,11.76,9.883,0.19,0.272,0.379,0.322,0.294,0.271,0.31,0.288,0.31,0.348,0.293,0.305,0.2,0.286,0.364,0.324,0.309,0.295,0.335,0.31,0.294,0.336,0.288,0.328,6
4643_Christmas_music.wav,0.171,0.22,1.004,0.138,0.064,0.016,0.206,0.078,117.454,1248.267,316.97,1607.898,360.315,2331.801,335.629,2331.801,335.629,21.616,17.899,25.167,24.461,21.528,22.315,34.303,4.007,3.921,4.017,3.8,2.932,2.834,3.24,2045.629,987.758,-143.962,147.317,-7.206,14.754,-7.144,6.007,3.974,-2.919,-16.257,3.507,-2.806,14.582,9.351,31.03,18.641,13.619,12.958,9.669,9.434,9.298,8.464,11.048,10.508,8.843,17.295,17.168,0.263,0.384,0.516,0.408,0.145,0.099,0.187,0.221,0.124,0.133,0.137,0.18,0.316,0.338,0.384,0.349,0.191,0.202,0.279,0.351,0.191,0.248,0.221,0.271,6
1945_Jingle.wav,0.014,0.019,1.82,2.212,0.073,0.027,0.018,0.008,112.347,1380.994,391.37,1749.969,374.766,2315.274,336.024,2315.274,336.024,18.047,15.486,18.686,20.11,19.953,19.166,49.243,4.958,4.097,4.661,4.196,3.989,4.325,5.435,2913.547,1140.68,-330.314,137.787,-21.498,31.353,-8.742,15.757,-15.191,9.716,-14.749,5.815,-7.459,8.082,-4.912,69.419,19.122,21.91,16.334,10.382,10.705,6.864,10.758,10.147,11.412,6.667,8.302,8.604,0.337,0.365,0.267,0.446,0.353,0.326,0.449,0.288,0.333,0.224,0.249,0.302,0.311,0.304,0.249,0.35,0.274,0.278,0.344,0.225,0.343,0.225,0.24,0.281,2
24234_Video_game_music.wav,0.029,0.04,2.21,3.414,0.037,0.017,0.036,0.017,151.999,1137.438,519.158,1674.071,471.027,2309.399,445.292,2309.399,445.292,24.11,14.244,15.974,16.555,16.399,16.208,33.409,4.566,3.821,3.6,2.785,2.475,2.082,2.855,2464.085,1297.12,-289.665,143.651,-5.348,34.602,4.409,13.112,2.572,9.274,5.327,2.096,-0.749,0.332,-1.547,62.493,28.828,8.1,5.796,7.864,6.537,5.035,4.193,4.537,3.814,4.627,4.173,4.495,0.41,0.417,0.529,0.467,0.481,0.642,0.482,0.438,0.485,0.374,0.275,0.31,0.297,0.26,0.329,0.255,0.252,0.328,0.248,0.284,0.326,0.24,0.184,0.218,5
4851_Video_game_music.wav,0.159,0.206,1.171,0.41,0.112,0.029,0.203,0.037,129.199,2686.694,307.902,2807.587,141.207,3279.806,107.087,3279.806,107.087,17.243,15.146,17.789,18.878,18.84,19.564,33.911,5.158,3.711,3.645,2.675,2.605,3.206,2.222,6118.121,599.354,-33.242,74.1,6.37,27.64,5.417,11.064,4.868,15.929,4.101,9.801,-3.536,-0.537,-5.375,18.005,10.183,8.615,7.72,5.77,6.142,6.114,5.862,5.853,5.56,5.799,5.081,6.223,0.33,0.597,0.637,0.644,0.54,0.453,0.633,0.246,0.213,0.28,0.412,0.563,0.128,0.29,0.282,0.25,0.274,0.209,0.257,0.121,0.123,0.189,0.215,0.276,5
27416_Lullaby.wav,0.125,0.168,1.445,1.161,0.069,0.024,0.152,0.071,143.555,1542.362,663.41,1800.501,547.6,2474.892,497.822,2474.892,497.822,12.647,20.137,26.578,29.358,25.139,24.765,36.025,4.683,7.258,5.657,5.647,6.513,8.432,6.32,2901.007,1690.452,-229.694,91.683,-8.441,8.026,-17.248,-5.683,-14.229,-19.436,0.872,7.323,-19.541,-3.606,-3.454,98.976,35.707,24.3,27.314,14.067,17.268,13.465,13.887,15.339,16.642,12.469,15.845,18.298,0.151,0.22,0.164,0.186,0.178,0.185,0.154,0.213,0.273,0.158,0.232,0.128,0.282,0.364,0.288,0.328,0.311,0.322,0.262,0.331,0.4,0.243,0.381,0.23,4
17254_Lullaby.wav,0.051,0.065,1.302,0.593,0.085,0.028,0.062,0.019,112.347,1775.736,552.499,2104.054,459.442,2773.07,427.188,2773.07,427.188,24.531,16.243,21.82,23.258,22.249,19.736,33.956,5.431,3.522,3.378,3.339,3.103,3.089,4.323,3625.038,1338.757,-196.056,119.594,-13.29,9.769,-13.081,-4.464,-10.49,-15.69,-3.324,-5.338,-10.681,-11.548,-17.834,37.091,26.121,16.847,12.935,8.011,10.167,10.909,8.556,8.564,7.172,7.171,7.876,7.183,0.123,0.292,0.11,0.087,0.223,0.141,0.382,0.131,0.26,0.671,0.206,0.282,0.106,0.349,0.131,0.095,0.306,0.1,0.333,0.091,0.187,0.368,0.122,0.392,4
